127.0.0.1 - - [26/Jun/2021:16:37:23 +0800] "GET / HTTP/1.1" 404 1068
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:34 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=0.007231679697426774&y=0.43863857023496466&requesting_number=0_5&data_time=1&render_time=4&read_time=2&render_interval=17&length=281 HTTP/1.1" 200 208
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=0.11303985205213826,0.5987876032611197,0.7928905334463489,-4.1307178711236203e-17,-0.5907123796755462,0.6821600448367445,-0.4309484397539764,-8.951289665519673e-16,-0.7989248252157933,-0.41965590596241475,0.43082252058681664,1.9302385570860503e-17,0.4300000071525636,0.14499999999999894,0.04399999999999908,0.9999999999999996&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=0.04763585295399375&y=0.4594286648918189&requesting_number=0_5&data_time=0&render_time=4&read_time=3&render_interval=18&length=279 HTTP/1.1" 200 209
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=0.03805446819257662,0.5568965252271233,0.8297096586400191,2.3125035505476553e-16,-0.5923756156874914,0.6812597998518432,-0.43008861301445106,-6.745975767614865e-16,-0.8047626901077412,-0.4751329764347904,0.35581690138998345,-2.843685925232588e-16,0.43000000715256337,0.14499999999999905,0.043999999999999054,0.9999999999999994&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=0.09092603858602999&y=0.4615076743575044&requesting_number=0_5&data_time=1&render_time=5&read_time=3&render_interval=18&length=279 HTTP/1.1" 200 206
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=-0.052283948601533896,0.500265536856004,0.8642920694723559,1.7071853096708274e-16,-0.5907025607026849,0.6823374312453064,-0.43068098948160005,-8.303860235122768e-16,-0.8051936869461441,-0.5330572413500552,0.25983283846801136,-3.3738664564580493e-16,0.43000000715256315,0.14499999999999916,0.04399999999999904,0.9999999999999994&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=0.14287426134447356&y=0.4594286648918189&requesting_number=0_5&data_time=0&render_time=4&read_time=4&render_interval=17&length=279 HTTP/1.1" 200 204
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=-0.21902581298635698,0.3860740646708688,0.8960884497828219,1.3843024707166805e-16,-0.5317160266469453,0.7228128969105561,-0.44138371409302984,-9.595079808846482e-16,-0.8181110928550307,-0.5731390168609036,0.04696708527537102,-4.2909939078591453e-16,0.43000000715256315,0.144999999999999,0.04399999999999902,0.9999999999999996&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=0.23811266973495337&y=0.3866633335928288&requesting_number=0_5&data_time=0&render_time=4&read_time=3&render_interval=17&length=279 HTTP/1.1" 200 204
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=-0.36938709354526394,0.280400329764866,0.8859620929757315,2.092331972571123e-16,-0.4590782609878804,0.7738641576422174,-0.4363271889362935,-1.039134587351221e-15,-0.8079605964467126,-0.5678995691004314,-0.15712973622142967,-4.914408827564773e-16,0.43000000715256365,0.14499999999999894,0.04399999999999905,1&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=0.3237310368738695&y=0.29726592656835527&requesting_number=0_5&data_time=0&render_time=4&read_time=2&render_interval=17&length=279 HTTP/1.1" 200 212
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=-0.49014907061136304,0.1973847810915122,0.8489953691112071,1.9818351978872227e-16,-0.3780686322313604,0.8294851739820749,-0.4111185418667448,-8.440931756484587e-16,-0.7853776148462133,-0.5224878891777139,-0.3319463929026638,-4.139428346746272e-16,0.4300000071525638,0.14499999999999896,0.0439999999999991,0.9999999999999999&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=0.3939573380102839&y=0.19539446274976924&requesting_number=0_5&data_time=0&render_time=5&read_time=3&render_interval=18&length=279 HTTP/1.1" 200 206
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=-0.5919799015507893,0.13172527252791208,0.7951152424255028,2.2618201693571393e-16,-0.3033649555907121,0.8775786815537691,-0.37124838235579816,-5.816794503271715e-16,-0.7466789804724406,-0.46098168104578313,-0.4795481100586664,-6.2537059488523655e-16,0.4300000071525636,0.1449999999999988,0.043999999999999054,0.9999999999999999&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=0.4555256020202909&y=0.0976810178625539&requesting_number=0_5&data_time=0&render_time=4&read_time=2&render_interval=18&length=278 HTTP/1.1" 200 206
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=-0.6585392198506903,0.09189023671127595,0.7469151761181398,3.8849335389168377e-16,-0.2534454536424238,0.9074549663302859,-0.33509832304935266,-5.501812616090815e-16,-0.7085841502224212,-0.40997764387786506,-0.5743055228481805,-3.962166985813217e-16,0.43000000715256415,0.1449999999999989,0.04399999999999914,0.9999999999999998&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=0.4978537835271708&y=0.02907370549493471&requesting_number=0_5&data_time=0&render_time=4&read_time=2&render_interval=18&length=279 HTTP/1.1" 200 206
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=-0.7142768555718074,0.06052422939386118,0.6972412719071731,1.6381231807398448e-16,-0.21483760705622532,0.929191574315384,-0.3007454418867483,-4.060777915344204e-16,-0.6660731012349965,-0.3646091549557936,-0.6506971553139094,-3.823041438933853e-16,0.43000000715256403,0.14499999999999894,0.04399999999999917,1.0000000000000002&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=0.5353719444082687&y=-0.02705955007857197&requesting_number=0_5&data_time=0&render_time=5&read_time=3&render_interval=18&length=280 HTTP/1.1" 200 206
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=-0.7573048734489464,0.03779332714643444,0.6519670183940893,1.9191489974270695e-16,-0.17990957576657352,0.9476204157144985,-0.2639092500625457,-5.432326674531951e-16,-0.6277912656273311,-0.3171548709136985,-0.7108381775465825,-1.181792977792307e-16,0.43000000715256387,0.14499999999999885,0.043999999999999234,1.0000000000000002&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=0.5661560764132723&y=-0.08111379618639325&requesting_number=0_5&data_time=0&render_time=4&read_time=2&render_interval=17&length=280 HTTP/1.1" 200 207
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=-0.7816055113642068,0.025817109590808688,0.6232385590265361,1.1386163946583234e-16,-0.15947826786391497,0.95766575030198,-0.23967267841302545,-4.593295105413783e-16,-0.6030418780517826,-0.28672249223059393,-0.7443995605619695,-2.209791355445959e-16,0.43000000715256365,0.14499999999999874,0.04399999999999926,1.0000000000000007&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=0.5844341547912433&y=-0.11437794763736009&requesting_number=0_5&data_time=0&render_time=5&read_time=3&render_interval=18&length=280 HTTP/1.1" 200 208
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=-0.8037107605936863,0.01567167457817118,0.5948137623843571,4.1872647265248745e-18,-0.139829152232784,0.9666839171465132,-0.2144061858159315,-3.352871097132409e-16,-0.5783570017660181,-0.25549286280870864,-0.7747429093331729,-2.025930295326504e-16,0.4300000071525637,0.14499999999999874,0.04399999999999931,1.0000000000000009&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=0.6017502290440577&y=-0.14764209908832693&requesting_number=0_5&data_time=0&render_time=4&read_time=2&render_interval=17&length=280 HTTP/1.1" 200 207
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=-0.830600051430302,0.004768227129886039,0.5568490087752851,1.0911685995697695e-17,-0.10711450581582443,0.9799221617513735,-0.16816372840879817,-1.5072176737467124e-17,-0.5464705273002476,-0.19932340785405364,-0.8134126516557466,-2.823148231310912e-16,0.43000000715256403,0.14499999999999877,0.04399999999999935,1.000000000000001&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=0.6238763239226541&y=-0.205854364127519&requesting_number=0_5&data_time=0&render_time=3&read_time=2&render_interval=17&length=278 HTTP/1.1" 200 207
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=-0.8580005261349165,-0.00409096728245842,0.5136325156557948,-4.921410301770495e-17,-0.0743052610610702,0.9904383579328078,-0.11623505200244238,-7.690245915249607e-17,-0.5082458315922053,-0.1378953339386711,-0.8501006126024654,-5.818171951407293e-16,0.4300000071525641,0.1449999999999986,0.043999999999999366,1.0000000000000007&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=0.647926427051563&y=-0.2682246480980819&requesting_number=0_5&data_time=0&render_time=4&read_time=2&render_interval=18&length=278 HTTP/1.1" 200 204
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=-0.8804293709845169,-0.008745337066715162,0.47409665869672335,-1.5198910285054858e-16,-0.03666444232616375,0.9980921266899747,-0.04967721115758975,-7.093993983916009e-17,-0.4727576983791154,-0.06111976537155282,-0.8790702661927565,-5.158075417318379e-16,0.4300000071525639,0.14499999999999844,0.04399999999999922,1.0000000000000007&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=0.6690905178050031&y=-0.3451479983284429&requesting_number=0_5&data_time=0&render_time=5&read_time=4&render_interval=18&length=279 HTTP/1.1" 200 206
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=-0.9020413405741924,-0.009723430851039572,0.43154011955738153,-1.6427797653349311e-16,0.0026734810812836904,0.9996012247907534,0.028111277020709265,-7.099398270721291e-17,-0.4316413701141513,0.026511248354466516,-0.9016556334414274,-4.909207452178643e-16,0.4300000071525642,0.14499999999999844,0.04399999999999919,1.0000000000000007&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:35 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=0.6912166126835992&y=-0.432466395887231&requesting_number=0_5&data_time=0&render_time=4&read_time=3&render_interval=17&length=278 HTTP/1.1" 200 206
